x,y,region,classification
0.00017208970079412252,0.2501175974370969,1,boundary
0.0,0.2532976163743386,1,boundary
0.0,0.2564842507759773,1,boundary
0.00010709277178202374,0.25966676832218755,1,boundary
0.0005793742757821553,0.2469466198504381,1,boundary
0.0011587485515643105,0.24378225772817622,1,boundary
0.0015019820753464,0.2627997804530983,1,boundary
0.00212505164684897,0.24063276990587407,1,boundary
0.002896871378910776,0.26593279258400926,1,boundary
0.0034762456546929316,0.2374980780424062,1,boundary
0.004055619930475087,0.22163172287234323,1,boundary
0.004055619930475087,0.22481835727398192,1,boundary
0.00463499420625724,0.2279827193962438,1,boundary
0.00463499420625724,0.23116935379788248,1,boundary
0.00463499420625724,0.2343559881995212,1,boundary
0.0057937427578215505,0.21851190530883507,1,boundary
0.006691400694806549,0.26532482178491534,1,boundary
0.0070613296854492745,0.20904527518129462,1,boundary
0.006952491309385861,0.212227725623065,1,boundary
0.007104079103363541,0.21537564279698404,1,boundary
0.009849362688296639,0.19959254941339438,1,boundary
0.009849362688296639,0.20277918381503307,1,boundary
0.009572071971332795,0.20595515861962893,1,boundary
0.010409180935068499,0.19642743551916092,1,boundary
0.010485930010702322,0.2647168509858214,1,boundary
0.011587485515643103,0.19328609744824754,1,boundary
0.012746234067207414,0.19014400760536246,1,boundary
0.012996672296585455,0.26162673442415607,1,boundary
0.013904982618771725,0.18700191776247743,1,boundary
0.015063731170336034,0.1838598279195924,1,boundary
0.01606534107362816,0.25855806564711337,1,boundary
0.01738362745289043,0.18076237486460667,1,boundary
0.01955720287949781,0.2556455781170259,1,boundary
0.020875489258760534,0.17784988733451873,1,boundary
0.022016222479721903,0.17470710494711963,1,boundary
0.022067945165380846,0.25255546155536074,1,boundary
0.022595596755504058,0.16835610842321913,1,boundary
0.02254941488357016,0.17154096750345185,1,boundary
0.02422334050837979,0.16523204767238495,1,boundary
0.026406193028904474,0.24995533651918359,1,boundary
0.02813839534307689,0.1624757413892522,1,boundary
0.02891693531478761,0.24686521995751828,1,boundary
0.032476643206601,0.15987561635307454,1,boundary
0.03244495944380069,0.2440940354577224,1,boundary
0.034852652030151955,0.1569202332537414,1,boundary
0.03478480594420766,0.24099734932809821,1,boundary
0.03592120509849363,0.1537746761202209,1,boundary
0.03650057937427578,0.15061031399795902,1,boundary
0.03792146695852597,0.1474783012917637,1,boundary
0.037718741258917735,0.23806341401338815,1,boundary
0.03987428275324993,0.14436673694547547,1,boundary
0.04121060306478738,0.2351509264833007,1,boundary
0.04267348460562789,0.14156753509309747,1,boundary
0.04512565789948406,0.23239462020016832,1,boundary
0.046323784138284446,0.1408141069393517,1,boundary
0.049040712734180654,0.229638313917036,1,boundary
0.049974083670941,0.1400606787856059,1,boundary
0.0525325745400503,0.22672582638694852,1,boundary
0.05346594547681108,0.137148191255518,1,boundary
0.055601243317093006,0.22365715760990582,1,boundary
0.05605826243740013,0.13600430998438434,1,boundary
0.05865057939798918,0.13486042871325066,1,boundary
0.058669912094135614,0.2205884888328632,1,boundary
0.06145449287299171,0.1337946380655946,1,boundary
0.061180654380018754,0.2174983722711979,1,boundary
0.06425840634799425,0.13272884741793853,1,boundary
0.06467251618588839,0.21458588474111043,1,boundary
0.06606740548945228,0.21145287261020007,1,boundary
0.06775026815386437,0.1298163598878506,1,boundary
0.06857814777533543,0.20836275604853477,1,boundary
0.07013098860003991,0.12859438799323936,1,boundary
0.07068366164542293,0.20525706171466715,1,boundary
0.07251170904621546,0.12737241609862812,1,boundary
0.07304170585594202,0.20216107514058168,1,boundary
0.07597564117065209,0.19922713982587165,1,boundary
0.07600357085208553,0.12445992856854014,1,boundary
0.07705677867902665,0.19608206646281895,1,boundary
0.08034181871560964,0.12185980353236255,1,boundary
0.08016973232659352,0.1932949258425837,1,boundary
0.08301451574014587,0.19224421842534745,1,boundary
0.08412214008797417,0.11923823071156231,1,boundary
0.08585929915369822,0.19119351100811122,1,boundary
0.08761400189384423,0.11632574318147437,1,boundary
0.09012474417972775,0.11323562661980872,1,boundary
0.09073830783428519,0.19147291764059404,1,boundary
0.09319341295677085,0.11016695784276566,1,boundary
0.09561731651487214,0.19175232427307684,1,boundary
0.09753166082029494,0.10756683280658803,1,boundary
0.0991091783207418,0.18883983674298935,1,boundary
0.10102352262616501,0.10465434527650008,1,boundary
0.10312862108922363,0.17645066263926854,1,boundary
0.10312862108922363,0.1796372970409067,1,boundary
0.10344742618426543,0.1868773218968958,1,boundary
0.10370799536500579,0.18280165916316815,1,boundary
0.1045153844320351,0.10174185774641215,1,boundary
0.10544611819235226,0.18592147672667594,1,boundary
0.1060254924681344,0.1890858388489373,1,boundary
0.1061767453519893,0.17366102985079168,1,boundary
0.10843043926673218,0.09898555146327938,1,boundary
0.10898065882699157,0.17259523920313585,1,boundary
0.11178457230199385,0.17152944855548005,1,boundary
0.11186914228497524,0.09815403268605602,1,boundary
0.11530784530321829,0.09732251390883268,1,boundary
0.11612282016551739,0.16892932351930298,1,boundary
0.11901079875695766,0.16789455747228185,1,boundary
0.11964609316674236,0.09472238887265505,1,boundary
0.12189877734839795,0.16685979142526072,1,boundary
0.12271476194378546,0.09165372009561197,1,boundary
0.12572421784472768,0.16418436712520154,1,boundary
0.12705300980730957,0.08905359505943435,1,boundary
0.1274637842826094,0.16106460505690395,1,boundary
0.1299745265684925,0.15797448849523865,1,boundary
0.13104793990074715,0.08632676709154113,1,boundary
0.13235524701466778,0.15675251660062767,1,boundary
0.13338872271755242,0.08509005603931011,1,boundary
0.13473596746084307,0.1555305447060167,1,boundary
0.13572950553435773,0.0838533449870791,1,boundary
0.13811022598053327,0.08263137309246785,1,boundary
0.13914030080396392,0.15295480880648898,1,boundary
0.1404909464267088,0.08140940119785661,1,boundary
0.14275755759682146,0.15372043152855908,1,boundary
0.14355961520375193,0.07834073242081353,1,boundary
0.146374814389679,0.15448605425062917,1,boundary
0.147474670038449,0.07558442613768075,1,boundary
0.1498135174079217,0.15386141285661242,1,boundary
