x,y,region,classification
0.0,0.11425999057185372,1,boundary
5.483369271253986e-05,0.11712478308312248,1,boundary
5.483369271253986e-05,0.12048842917661107,1,boundary
0.0009146317720825261,0.12382385164589106,1,boundary
0.0009146317720825261,0.12718749773937965,1,boundary
0.0035626321921483016,0.11327675261781538,1,boundary
0.004102356427303354,0.1269663815271094,1,boundary
0.007125264384296603,0.11229351466377703,1,boundary
0.0072900810825241805,0.12674526531483915,1,boundary
0.01112785120487645,0.1265776202066664,1,boundary
0.012634839555602038,0.11195963865240414,1,boundary
0.014965621327228718,0.1264099750984937,1,boundary
0.018144414726907473,0.11162576264103126,1,boundary
0.018803391449580986,0.12624232999032095,1,boundary
0.02078820877883715,0.11033606552197628,1,boundary
0.02178388550644976,0.12741972789381417,1,boundary
0.023432002830766827,0.1090463684029213,1,boundary
0.024764379563318534,0.12859712579730742,1,boundary
0.026611284126416855,0.10793527180816384,1,boundary
0.029310628177854042,0.13142377825310297,1,boundary
0.029790565422066883,0.10682417521340637,1,boundary
0.03318781274567741,0.1057857766097389,1,boundary
0.03450163073482979,0.13220604267859276,1,boundary
0.036585060069287946,0.10474737800607142,1,boundary
0.03722768729992387,0.1309437824931968,1,boundary
0.03995374386501795,0.12968152230780083,1,boundary
0.04051779463661871,0.10388757992670143,1,boundary
0.04388647843234862,0.12882172422843086,1,boundary
0.044450529203949485,0.10302778184733144,1,boundary
0.047819212999679284,0.12796192614906088,1,boundary
0.048383263771280306,0.10216798376796146,1,boundary
0.05231599833861113,0.1013081856885915,1,boundary
0.052159623398434496,0.12796192614906088,1,boundary
0.056270941562592575,0.1004557948402401,1,boundary
0.0565000337971897,0.12796192614906088,1,boundary
0.060225884786574015,0.0996034039918887,1,boundary
0.06084044419594491,0.12796192614906088,1,boundary
0.06455148941422896,0.09959846583787632,1,boundary
0.06579008988862194,0.1284825548788699,1,boundary
0.0688770940418839,0.09959352768386392,1,boundary
0.07073973558129897,0.1290031836086789,1,boundary
0.07055827620105096,0.14223793555188363,1,boundary
0.07055827620105096,0.1456015816453722,1,boundary
0.07141807428042093,0.14893700411465224,1,boundary
0.07167404950639147,0.15229224759739088,1,boundary
0.07227787235979093,0.13893073670681216,1,boundary
0.07227787235979093,0.15563607267742083,1,boundary
0.07320269866953884,0.09958858952985154,1,boundary
0.07316400483609106,0.13228725094284094,1,boundary
0.07399746851853087,0.1356235378617407,1,boundary
0.0774366608360108,0.1580548589270102,1,boundary
0.07867521068065494,0.09924235187976632,1,boundary
0.08265833591874637,0.15762495988732522,1,boundary
0.08414772269177107,0.09889611422968111,1,boundary
0.08788001100148193,0.15719506084764023,1,boundary
0.08911856084611872,0.09838255380039633,1,boundary
0.09222042140023724,0.15719506084764023,1,boundary
0.09408939900046635,0.09786899337111155,1,boundary
0.09656083179899257,0.15719506084764023,1,boundary
0.09842980939922169,0.09786899337111155,1,boundary
0.10090124219774788,0.15719506084764023,1,boundary
0.10277021979797703,0.09786899337111155,1,boundary
0.10565963357528749,0.1566106432575767,1,boundary
0.10711063019673236,0.09786899337111155,1,boundary
0.11041802495282708,0.15602622566751317,1,boundary
0.11066809488657321,0.09872879145048155,1,boundary
0.11352510270994932,0.15489104709883675,1,boundary
0.11422555957641406,0.09958858952985154,1,boundary
0.11663218046707156,0.15375586853016032,1,boundary
0.11753421176233607,0.09852064187860743,1,boundary
0.12084286394825808,0.09745269422736333,1,boundary
0.12129512103668624,0.15313961532768972,1,boundary
0.12539968089699766,0.09680104571986747,1,boundary
0.1259580616063009,0.15252336212521914,1,boundary
0.12995649784573726,0.0961493972123716,1,boundary
0.13044953068674908,0.15184991820863475,1,boundary
0.13517817292846918,0.09657929625205659,1,boundary
0.13494099976719728,0.15117647429205036,1,boundary
0.1392814101659526,0.15117647429205036,1,boundary
0.1403998480112011,0.09700919529174158,1,boundary
0.14362182056470793,0.15117647429205036,1,boundary
0.145621523093933,0.09743909433142656,1,boundary
0.14796223096346325,0.15117647429205036,1,boundary
0.15084319817666494,0.09786899337111155,1,boundary
0.15189496553079418,0.15117647429205036,1,boundary
0.15440066286650578,0.09872879145048155,1,boundary
0.15582770009812508,0.15117647429205036,1,boundary
0.1579581275563466,0.09958858952985154,1,boundary
0.15965668721788806,0.15207087515374143,1,boundary
0.16229853795510193,0.09958858952985154,1,boundary
0.16348567433765107,0.1529652760154325,1,boundary
0.16663894835385729,0.09958858952985154,1,boundary
0.16898075733664666,0.15375586853016032,1,boundary
0.1709793587526126,0.09958858952985154,1,boundary
0.1742024324193786,0.1533259694904753,1,boundary
0.17557484698883713,0.09894983901815496,1,boundary
0.17942410750211057,0.1528960704507903,1,boundary
0.18017033522506168,0.09831108850645838,1,boundary
0.1847292566388998,0.09766014189909998,1,boundary
0.18464578258484254,0.1524661714111053,1,boundary
0.18928817805273793,0.09700919529174158,1,boundary
0.18986745766757449,0.1520362723714203,1,boundary
0.1945098531354698,0.09657929625205659,1,boundary
0.19508913275030643,0.15160637333173532,1,boundary
0.19973152821820173,0.0961493972123716,1,boundary
0.20031080783303837,0.15117647429205036,1,boundary
0.20495320330093353,0.09571949817268663,1,boundary
0.2055324829157703,0.15074657525236537,1,boundary
0.21017487838366533,0.09528959913300164,1,boundary
0.21075415799850228,0.15031667621268038,1,boundary
0.21490354408369883,0.09469526716747931,1,boundary
0.21597583308123422,0.14988677717299537,1,boundary
0.21963220978373232,0.09410093520195696,1,boundary
0.22119750816396616,0.14945687813331038,1,boundary
0.22405795373376136,0.09340557004842431,1,boundary
0.2251302427312971,0.1485970800539404,1,boundary
0.22848369768379037,0.09271020489489168,1,boundary
0.229062977298628,0.14773728197457045,1,boundary
