x,y,region,classification
0.03614457831325301,0.2969879518072289,1,boundary
0.03614457831325301,0.2980421686746988,1,boundary
0.03614457831325301,0.29909638554216866,1,boundary
0.03614457831325301,0.3001506024096386,1,boundary
0.03614457831325301,0.30120481927710846,1,boundary
0.03614457831325301,0.30225903614457833,1,boundary
0.03614457831325301,0.30331325301204826,1,boundary
0.03614457831325301,0.3043674698795181,1,boundary
0.03614457831325301,0.305421686746988,1,boundary
0.03644578313253012,0.30640060240963857,1,boundary
0.036746987951807225,0.3073795180722892,1,boundary
0.037075575027382256,0.2964403066812705,1,boundary
0.037048192771084336,0.30835843373493976,1,boundary
0.03734939759036145,0.3093373493975904,1,boundary
0.03765060240963856,0.31031626506024096,1,boundary
0.0380065717415115,0.2958926615553122,1,boundary
0.03795180722891567,0.31129518072289153,1,boundary
0.03825301204819277,0.31227409638554215,1,boundary
0.03855421686746988,0.3132530120481927,1,boundary
0.038937568455640746,0.2953450164293538,1,boundary
0.03932874354561102,0.3140275387263339,1,boundary
0.03986856516976999,0.2947973713033954,1,boundary
0.04010327022375215,0.31480206540447503,1,boundary
0.04079956188389923,0.294249726177437,1,boundary
0.04087779690189329,0.3155765920826162,1,boundary
0.041730558598028475,0.29370208105147866,1,boundary
0.04165232358003442,0.3163511187607573,1,boundary
0.04242685025817556,0.31712564543889843,1,boundary
0.04266155531215772,0.29315443592552026,1,boundary
0.04320137693631669,0.3179001721170396,1,boundary
0.043592552026286965,0.29260679079956187,1,boundary
0.04397590361445783,0.31867469879518073,1,boundary
0.04452354874041621,0.29205914567360347,1,boundary
0.04500860585197934,0.3183304647160069,1,boundary
0.045454545454545456,0.29151150054764513,1,boundary
0.04578313253012048,0.10000000000000002,1,boundary
0.04578313253012048,0.12108433734939758,1,boundary
0.04578313253012048,0.1397590361445783,1,boundary
0.04588353413654618,0.14076305220883534,1,boundary
0.04598393574297189,0.14176706827309235,1,boundary
0.04610750695088044,0.1387395736793327,1,boundary
0.04608433734939759,0.1427710843373494,1,boundary
0.046041308089500854,0.31798623063683307,1,boundary
0.04618473895582329,0.14377510040160643,1,boundary
0.04628514056224899,0.10090361445783134,1,boundary
0.046299483648881236,0.12022375215146298,1,boundary
0.046285140562249,0.14477911646586344,1,boundary
0.04647160068846816,0.09913941480206542,1,boundary
0.04643188137164041,0.13772011121408712,1,boundary
0.0463855421686747,0.14578313253012049,1,boundary
