x,y,region
0.002900232018561485,0.26663301727564664,1
0.00046736476728973057,0.26071987160210114,1
0.0,0.25473116817207764,1
0.000580046403712297,0.24874679644436126,1
0.001740139211136891,0.24278472283393282,1
0.004060324825986079,0.23686724545808022,1
0.004640371229698374,0.23092746996493974,1
0.004060324825986079,0.22494309823722333,1
0.006422488049396865,0.2190272345626767,1
0.007342998671189167,0.21307114355704465,1
0.00928074245939675,0.20716836799237764,1
0.009860788863109048,0.2012285924992371,1
0.011040902751289553,0.1952672885382782,1
0.01334106728538283,0.18934904151295606,1
0.01590663725383309,0.18344099719118712,1
0.02197974113748185,0.17794793971125067,1
0.022621809744779585,0.17196595223824412,1
0.024052606951680197,0.16601428503394322,1
0.03195533648904566,0.16101178751513925,1
0.03592903518767138,0.15529794960537666,1
0.03724475496360508,0.14934185859974458,1
0.040794769690214935,0.14347165825828556,1
0.0515283972660385,0.13969858752700956,1
0.06027849474743575,0.13500881487159835,1
0.06902859222883297,0.13031904221618726,1
0.07608395382216665,0.12500381983399045,1
0.08352668213457076,0.11998363896916249,1
0.08992489747752776,0.11464315460090312,1
0.09613289112682961,0.10901520735531352,1
0.10318825272016331,0.10369998497311672,1
0.111909612662936,0.09899960660279279,1
0.12111213165497377,0.09447680209399076,1
0.12803260348265427,0.0892964694774471,1
0.13648938292285753,0.08449844650998539,1
0.1432794888197162,0.07927000177379587,1
0.15330063821716114,0.0750493164134739,1
0.15910396256950363,0.0698260384648437,1
0.17316706707398125,0.07173742562831485,1
0.19016204463680683,0.07222429625120055,1
0.20060687800626767,0.07182660330650194,1
0.2099767981438515,0.07255376460540715,1
0.2119437471796463,0.07834474589380805,1
0.2198464767170118,0.08102705779776283,1
0.22986762611445674,0.08524774315808481,1
0.24235360778680093,0.08391840010627309,1
0.24477958236658934,0.08976166757492429,1
0.24767735248647008,0.09551686628183824,1
0.25406032482598606,0.10043771104539674,1
0.26500874211816683,0.1018998386213543,1
0.2708198168597826,0.10131979221764198,1
0.2784979467170691,0.09776384086020161,1
0.2841234359716718,0.09367988712202843,1
0.28886310904872387,0.08991449203376327,1
0.28533219474162164,0.08560790343258154,1
0.29176334106728535,0.08399031037942915,1
0.30030930054737687,0.07943276545216764,1
0.30080272082372883,0.07371892754240507,1
0.3004640371229698,0.0677438342686623,1
0.30162412993039445,0.06178176065823374,1
0.31372017332237373,0.06063161287180233,1
0.3239457084404808,0.0647768687837673,1
0.3337624721172633,0.06744131081963621,1
0.34420730548672396,0.06453708069843543,1
0.35677055871626406,0.06125456992829202,1
0.3673400851839316,0.057236265535507425,1
0.37511812162309005,0.052187749480862806,1
0.38510799908716553,0.04795552307611068,1
0.40024462808217043,0.046782820748000595,1
0.4091627521399859,0.04215505903898772,1
0.4167625653352796,0.037225440339438934,1
0.4216937354988399,0.031688484695730545,1
0.4241513889948618,0.025776291853870634,1
0.4316304345602112,0.02061743190337045,1
