Equation,Dataset,Scale,Config_ID,Time_Mean_RMSE,Final_Step_RMSE,CFL,dt,Time_Steps,Time_Secs,Time_Callable,RMSE
Wave,Metztitlán,3,nvec_20_cuda,3.443816794962205e-06,4.540177339798728e-06,0.09997340399987444,0.0006697923643670462,1493.0,33.01695357600693,33.01695357600693,
Wave,Metztitlán,4,nvec_20_cpu,0.7964882549740203,19.633603053977353,0.09999480024914492,0.0005120327700972862,1953.0,1.995553876971826,1.995553876971826,
Wave,Metztitlán,4,nvec_20_cuda,0.7964882579055605,19.63360312835175,0.09999480024914492,0.0005120327700972862,1953.0,38.74040095799137,38.74040095799137,
Wave,Metztitlán,5,nvec_20_cpu,1309.1688226079891,48044.58972286161,0.09999552924057716,0.0004137360364087712,2417.0,4.867998836969491,4.867998836969491,
Wave,Metztitlán,5,nvec_20_cuda,1309.1686959535123,48044.58491049488,0.09999552924057716,0.0004137360364087712,2417.0,90.57960727700265,90.57960727700265,
Wave,Ness,1,nvec_20_cpu,5.561965730309185e-07,8.424203351251009e-07,0.09994734352305648,0.0007692307692307692,1300.0,0.10504405299434438,0.10504405299434438,
Wave,Ness,1,nvec_20_cuda,5.561965732586638e-07,8.424203359788846e-07,0.09994734352305648,0.0007692307692307692,1300.0,1.9914447059854865,1.9914447059854865,
Wave,Ness,2,nvec_20_cpu,2.631894008301934e-07,8.765110988972265e-07,0.09997129572855781,0.00046728971962616824,2140.0,0.4204508860129863,0.4204508860129863,
Wave,Ness,2,nvec_20_cuda,2.631894005318053e-07,8.765110972223203e-07,0.09997129572855781,0.00046728971962616824,2140.0,16.76746122899931,16.76746122899931,
Wave,Ness,3,nvec_20_cpu,2.384114196196437e-07,1.216855062925164e-06,0.09999494450304995,0.0003368137420006736,2969.0,1.178329648973886,1.178329648973886,
Wave,Ness,3,nvec_20_cuda,2.3841141978026625e-07,1.2168550636831356e-06,0.09999494450304995,0.0003368137420006736,2969.0,43.059000961016864,43.059000961016864,
Wave,Ness,4,nvec_20_cpu,4081817948.807442,221355821121.32727,0.09998556393004786,0.0002589331952356292,3862.0,1.7154094169964083,1.7154094169964083,
Wave,Ness,4,nvec_20_cuda,4081817957.892562,221355821555.32718,0.09998556393004786,0.0002589331952356292,3862.0,77.55290090898052,77.55290090898052,
Wave,Ness,5,nvec_20_cpu,7.41366261408925e+17,5.035650429080936e+19,0.09999617793438008,0.00021043771043771043,4752.0,3.4367167049786076,3.4367167049786076,
Wave,Ness,5,nvec_20_cuda,7.413662734290228e+17,5.035650510555377e+19,0.09999617793438008,0.00021043771043771043,4752.0,123.739506590995,123.739506590995,
Wave,Huron,1,nvec_20_cpu,3.45159142954384e-05,6.864784489773635e-05,0.09987090939908166,0.0017006802721088435,588.0,0.10922437399858609,0.10922437399858609,
Wave,Huron,1,nvec_20_cuda,3.451591429536823e-05,6.864784489891683e-05,0.09987090939908166,0.0017006802721088435,588.0,1.5269469449995086,1.5269469449995086,
Wave,Huron,2,nvec_20_cpu,1.0955341082652523e-05,1.7480645102557675e-05,0.0999213529267441,0.001034126163391934,967.0,0.4662667280063033,0.4662667280063033,
Wave,Huron,2,nvec_20_cuda,1.0955341081583693e-05,1.7480645123425365e-05,0.0999213529267441,0.001034126163391934,967.0,9.560685732052661,9.560685732052661,
Wave,Huron,3,nvec_20_cpu,5.59366372849998e-06,8.729377105705933e-06,0.09999006791135143,0.0007468259895444362,1339.0,1.6453504029777832,1.6453504029777832,
Wave,Huron,3,nvec_20_cuda,5.593663725008957e-06,8.729377180718935e-06,0.09999006791135143,0.0007468259895444362,1339.0,37.679477975994814,37.679477975994814,
Wave,Huron,4,nvec_20_cpu,0.04493970625429636,0.9223652674319315,0.09995231315601683,0.0005777007510109763,1731.0,2.247121001011692,2.247121001011692,
Wave,Huron,4,nvec_20_cuda,0.04493970625886513,0.9223652683252022,0.09995231315601683,0.0005777007510109763,1731.0,45.50833350000903,45.50833350000903,
Wave,Huron,5,nvec_20_cpu,22.321840209100845,656.6489477195644,0.0999562928873271,0.0004692632566870014,2131.0,5.284477388951927,5.284477388951927,
Wave,Huron,5,nvec_20_cuda,22.32184006862964,656.6489439836446,0.0999562928873271,0.0004692632566870014,2131.0,84.6543938939576,84.6543938939576,
Wave,Chapala,1,nvec_20_cpu,7.252006692097439e-06,1.0412962808864748e-05,0.09992310971318852,0.0011862396204033216,843.0,0.15744575700955465,0.15744575700955465,
Wave,Chapala,1,nvec_20_cuda,7.252006691803982e-06,1.0412962807040166e-05,0.09992310971318852,0.0011862396204033216,843.0,3.8045989539823495,3.8045989539823495,
Wave,Chapala,2,nvec_20_cpu,2.172284554456333e-06,3.147128185946986e-06,0.09997803959585361,0.0006557377049180328,1525.0,1.0499151490512304,1.0499151490512304,
Wave,Chapala,2,nvec_20_cuda,2.1722845541733144e-06,3.147128171411103e-06,0.09997803959585361,0.0006557377049180328,1525.0,29.367126138007734,29.367126138007734,
Wave,Chapala,3,nvec_20_cpu,1.0785702735627325e-06,1.8349102355750777e-06,0.09999850465945039,0.00045167118337850043,2214.0,4.145820688048843,4.145820688048843,
Wave,Chapala,3,nvec_20_cuda,1.0785702732541395e-06,1.8349102066850338e-06,0.09999850465945039,0.00045167118337850043,2214.0,107.21121957100695,107.21121957100695,
Wave,Chapala,4,nvec_20_cpu,1881825.1958382698,76411705.36486611,0.09996579617756525,0.00034423407917383823,2905.0,6.433282259968109,6.433282259968109,
Wave,Chapala,4,nvec_20_cuda,1881825.2255534846,76411706.86922437,0.09996579617756525,0.00034423407917383823,2905.0,124.66852328699315,124.66852328699315,
Wave,Chapala,5,nvec_20_cpu,4564515856.427263,221072631064.96002,0.09999571221183812,0.0002768549280177187,3612.0,14.449544297007378,14.449544297007378,
Wave,Chapala,5,nvec_20_cuda,4564515969.8534975,221072636789.16434,0.09999571221183812,0.0002768549280177187,3612.0,259.8116147950059,259.8116147950059,
Wave,Ladoga,1,nvec_20_cpu,2.771374493864608e-05,1.085029906751128e-05,0.09996586070097857,0.0013869625520110957,721.0,0.22198849701089785,0.22198849701089785,
Wave,Ladoga,1,nvec_20_cuda,2.7713744931359857e-05,1.0850299042924427e-05,0.09996586070097857,0.0013869625520110957,721.0,5.014828287996352,5.014828287996352,
Wave,Ladoga,2,nvec_20_cpu,9.295528553983921e-06,5.858082009376276e-06,0.09994848909722619,0.0007886435331230284,1268.0,1.7333063739934005,1.7333063739934005,
Wave,Ladoga,2,nvec_20_cuda,9.295528493717244e-06,5.8580817832312505e-06,0.09994848909722619,0.0007886435331230284,1268.0,40.63805413298542,40.63805413298542,
Wave,Ladoga,3,nvec_20_cpu,4.450389295997871e-06,3.0929893628036323e-06,0.09999557976307262,0.0005467468562055768,1829.0,6.919214312976692,6.919214312976692,
Wave,Ladoga,3,nvec_20_cuda,4.450389175039088e-06,3.092988919911672e-06,0.09999557976307262,0.0005467468562055768,1829.0,142.96524137904635,142.96524137904635,
Wave,Ladoga,4,nvec_20_cpu,559.1707401141829,19456.26561227577,0.09998973679820121,0.00041841004184100416,2390.0,9.824840544024482,9.824840544024482,
Wave,Ladoga,4,nvec_20_cuda,559.1707524100062,19456.266038927326,0.09998973679820121,0.00041841004184100416,2390.0,176.83554030401865,176.83554030401865,
Wave,Ladoga,5,nvec_20_cpu,1890415.9158707326,87099003.81624703,0.09996746700508646,0.0003365870077415012,2971.0,21.61715213401476,21.61715213401476,
Wave,Ladoga,5,nvec_20_cuda,1890415.9214737767,87099004.13721256,0.09996746700508646,0.0003365870077415012,2971.0,346.8007348480169,346.8007348480169,
Wave,Patzcuaro,1,nvec_20_cpu,1.2476943731269129e-05,1.7326171722950594e-05,0.09989714962114804,0.001392757660167131,718.0,0.11812309897504747,0.11812309897504747,
Wave,Patzcuaro,1,nvec_20_cuda,1.2476943731307317e-05,1.732617172356452e-05,0.09989714962114804,0.001392757660167131,718.0,2.1045418879948556,2.1045418879948556,
Wave,Patzcuaro,2,nvec_20_cpu,4.563147337064282e-06,6.157837872914294e-06,0.09996444390532942,0.0008583690987124463,1165.0,0.5438056379789487,0.5438056379789487,
Wave,Patzcuaro,2,nvec_20_cuda,4.56314733697039e-06,6.1578378742119875e-06,0.09996444390532942,0.0008583690987124463,1165.0,13.885670077987015,13.885670077987015,
Wave,Patzcuaro,3,nvec_20_cpu,2.431384937902553e-06,3.810509233410216e-06,0.0999469560175496,0.0006180469715698393,1618.0,1.8833372190129012,1.8833372190129012,
Wave,Patzcuaro,3,nvec_20_cuda,2.431384938619557e-06,3.8105092399766573e-06,0.0999469560175496,0.0006180469715698393,1618.0,42.1298381939996,42.1298381939996,
Wave,Patzcuaro,4,nvec_20_cpu,1.2326089611404194,33.12371200396797,0.09998922731938842,0.0004833252779120348,2069.0,2.7917315720114857,2.7917315720114857,
Wave,Patzcuaro,4,nvec_20_cuda,1.232609061250514,33.12371458347224,0.09998922731938842,0.0004833252779120348,2069.0,63.46641756396275,63.46641756396275,
Wave,Patzcuaro,5,nvec_20_cpu,3045.720633948362,102978.17039401548,0.09998004662528522,0.000392156862745098,2550.0,6.35122346796561,6.35122346796561,
Wave,Patzcuaro,5,nvec_20_cuda,3045.7206423872235,102978.17065077112,0.09998004662528522,0.000392156862745098,2550.0,110.45560133800609,110.45560133800609,
Wave,Baikal,1,nvec_20_cpu,1.1734467256099078e-06,1.7282772496383503e-06,0.09994320562696064,0.0009354536950420954,1069.0,0.11534792900783941,0.11534792900783941,
Wave,Baikal,1,nvec_20_cuda,1.1734467255417689e-06,1.728277249326459e-06,0.09994320562696064,0.0009354536950420954,1069.0,2.0361608610255644,2.0361608610255644,
Wave,Baikal,2,nvec_20_cpu,4.465743892764464e-07,9.863754283675664e-07,0.09998159114528186,0.0005793742757821553,1726.0,0.5074690959881991,0.5074690959881991,
Wave,Baikal,2,nvec_20_cuda,4.465743892025461e-07,9.863754277774006e-07,0.09998159114528186,0.0005793742757821553,1726.0,12.438778695010114,12.438778695010114,
Wave,Baikal,3,nvec_20_cpu,3.7721777371629114e-07,1.5513867145612436e-06,0.09995962805154884,0.00041186161449752884,2428.0,1.4791882509598508,1.4791882509598508,
Wave,Baikal,3,nvec_20_cuda,3.772177729155452e-07,1.5513867093625865e-06,0.09995962805154884,0.00041186161449752884,2428.0,44.61804517300334,44.61804517300334,
Wave,Baikal,4,nvec_20_cpu,2341598.5830956707,105516017.79361847,0.09999886716625278,0.0003194888178913738,3130.0,2.1147863999940455,2.1147863999940455,
Wave,Baikal,4,nvec_20_cuda,2341598.5663555507,105516016.94816956,0.09999886716625278,0.0003194888178913738,3130.0,72.42850887600798,72.42850887600798,
Wave,Baikal,5,nvec_20_cpu,2.5317625054730156e+16,1.6958861538996393e+18,0.09999418129012722,0.00025687130747495504,3893.0,5.328488949977327,5.328488949977327,
Wave,Baikal,5,nvec_20_cuda,2.5317624869340132e+16,1.6958861407115523e+18,0.09999418129012722,0.00025687130747495504,3893.0,121.52764479402686,121.52764479402686,
Wave,Santa Maria del Oro,1,nvec_20_cpu,3.9376359363316676e-05,3.5415517453048934e-05,0.09987426285126592,0.0016313213703099511,613.0,0.3347641979926266,0.3347641979926266,
Wave,Santa Maria del Oro,1,nvec_20_cuda,3.9376359328914466e-05,3.541551741020519e-05,0.09987426285126592,0.0016313213703099511,613.0,7.906940495013259,7.906940495013259,
Wave,Santa Maria del Oro,2,nvec_20_cpu,1.174058631267942e-05,1.1125059849769239e-05,0.09993112046112575,0.0008431703204047217,1186.0,3.407551712007262,3.407551712007262,
Wave,Santa Maria del Oro,2,nvec_20_cuda,1.1740586191417095e-05,1.1125059701426138e-05,0.09993112046112575,0.0008431703204047217,1186.0,73.52908588398714,73.52908588398714,
Wave,Santa Maria del Oro,3,nvec_20_cpu,5.511037985986148e-06,5.253825332629963e-06,0.0999753392328272,0.0005717552887364208,1749.0,13.623685367987491,13.623685367987491,
Wave,Santa Maria del Oro,3,nvec_20_cuda,5.511037779868726e-06,5.2538250816957235e-06,0.0999753392328272,0.0005717552887364208,1749.0,260.6928382019978,260.6928382019978,
Wave,Santa Maria del Oro,4,nvec_20_cpu,34063.57764705366,1392738.212006506,0.09995763685541308,0.00043233895373973193,2313.0,19.75397838599747,19.75397838599747,
Wave,Santa Maria del Oro,4,nvec_20_cuda,34063.57566395999,1392738.1330938335,0.09995763685541308,0.00043233895373973193,2313.0,323.86999607097823,323.86999607097823,
Wave,Santa Maria del Oro,5,nvec_20_cpu,3374938.416885578,141258353.87053928,0.09999474545412054,0.00034614053305642093,2889.0,42.58984050998697,42.58984050998697,
Wave,Santa Maria del Oro,5,nvec_20_cuda,3374938.2402354814,141258346.07303828,0.09999474545412054,0.00034614053305642093,2889.0,895.1006680229912,895.1006680229912,
Wave,Balkhash,1,nvec_20_cpu,4.536705020267047e-06,4.962549853362726e-06,0.09992916936205137,0.0011312217194570137,884.0,0.0737076869700104,0.0737076869700104,
Wave,Balkhash,1,nvec_20_cuda,4.536705020186929e-06,4.962549853242644e-06,0.09992916936205137,0.0011312217194570137,884.0,1.2428543420392089,1.2428543420392089,
Wave,Balkhash,2,nvec_20_cpu,1.6850614665583547e-06,1.9770664558185596e-06,0.09996787592358622,0.0007122507122507123,1404.0,0.27499410399468616,0.27499410399468616,
Wave,Balkhash,2,nvec_20_cuda,1.6850614664464695e-06,1.9770664556741265e-06,0.09996787592358622,0.0007122507122507123,1404.0,5.496533881989308,5.496533881989308,
Wave,Balkhash,3,nvec_20_cpu,9.569172073896152e-07,1.7033664730140933e-06,0.09996619087604972,0.0005402485143165856,1851.0,0.7109296209528111,0.7109296209528111,
Wave,Balkhash,3,nvec_20_cuda,9.56917207673277e-07,1.7033664765876607e-06,0.09996619087604972,0.0005402485143165856,1851.0,19.209622155991383,19.209622155991383,
Wave,Balkhash,4,nvec_20_cpu,3.1122318524624855,84.69874183482791,0.09999559688513662,0.0004288164665523156,2332.0,0.9566502520465292,0.9566502520465292,
Wave,Balkhash,4,nvec_20_cuda,3.1122319437429677,84.69874431284434,0.09999559688513662,0.0004288164665523156,2332.0,27.660854050016496,27.660854050016496,
Wave,Balkhash,5,nvec_20_cpu,45409.660630094906,1789515.6481391194,0.09998790866353972,0.00035373187124159886,2827.0,1.9216656609787606,1.9216656609787606,
Wave,Balkhash,5,nvec_20_cuda,45409.66202627438,1789515.7039360264,0.09998790866353972,0.00035373187124159886,2827.0,55.643434625002556,55.643434625002556,
Wave,Zirahuen,1,nvec_20_cpu,4.036758289373936e-05,4.489591905529907e-05,0.09992527951807546,0.0016474464579901153,607.0,0.20613547501852736,0.20613547501852736,
Wave,Zirahuen,1,nvec_20_cuda,4.036758287445303e-05,4.489591898384567e-05,0.09992527951807546,0.0016474464579901153,607.0,4.8791459100320935,4.8791459100320935,
Wave,Zirahuen,2,nvec_20_cpu,1.1906717345214971e-05,1.556442539688777e-05,0.0999432490345561,0.000864304235090752,1157.0,1.8165273630293086,1.8165273630293086,
Wave,Zirahuen,2,nvec_20_cuda,1.1906717268483195e-05,1.556442513404988e-05,0.0999432490345561,0.000864304235090752,1157.0,41.63077848998364,41.63077848998364,
Wave,Zirahuen,3,nvec_20_cpu,5.645496543886802e-06,7.40411511403627e-06,0.09998975429348829,0.0005899705014749262,1695.0,7.332597692962736,7.332597692962736,
Wave,Zirahuen,3,nvec_20_cuda,5.64549641166407e-06,7.404114659934871e-06,0.09998975429348829,0.0005899705014749262,1695.0,160.2848741709604,160.2848741709604,
Wave,Zirahuen,4,nvec_20_cpu,407.4561730048713,13073.30542628119,0.09997806880260464,0.00044822949350067237,2231.0,10.475135124986991,10.475135124986991,
Wave,Zirahuen,4,nvec_20_cuda,407.45616922161605,13073.30530287976,0.09997806880260464,0.00044822949350067237,2231.0,165.84825917100534,165.84825917100534,
Wave,Zirahuen,5,nvec_20_cpu,199796.4504798233,8349945.862778333,0.09999457121891907,0.00035932446999640676,2783.0,23.010364882997237,23.010364882997237,
Wave,Zirahuen,5,nvec_20_cuda,199796.44889523063,8349945.7914093435,0.09999457121891907,0.00035932446999640676,2783.0,391.39141600299627,391.39141600299627,
Wave,Alchichica,1,nvec_20_cpu,3.63621600771188e-05,2.9445916193451787e-05,0.09999600285977107,0.0015337423312883436,652.0,0.4287347579956986,0.4287347579956986,
Wave,Alchichica,1,nvec_20_cuda,3.636216003244985e-05,2.944591614639043e-05,0.09999600285977107,0.0015337423312883436,652.0,10.967877083981875,10.967877083981875,
Wave,Alchichica,2,nvec_20_cpu,1.0784045072075079e-05,9.026132499613576e-06,0.09994474039677734,0.0007892659826361484,1267.0,4.624550505017396,4.624550505017396,
Wave,Alchichica,2,nvec_20_cuda,1.0784044932876812e-05,9.026132358873437e-06,0.09994474039677734,0.0007892659826361484,1267.0,92.92411808803445,92.92411808803445,
Wave,Alchichica,3,nvec_20_cpu,4.9391218514332e-06,4.176646376131259e-06,0.09996487225357673,0.0005359056806002144,1866.0,18.386607046006247,18.386607046006247,
Wave,Alchichica,3,nvec_20_cuda,4.939121617395135e-06,4.176646142516668e-06,0.09996487225357673,0.0005359056806002144,1866.0,385.66486696503125,385.66486696503125,
Wave,Alchichica,4,nvec_20_cpu,22368.091129191736,852548.7298957639,0.09996328609700184,0.0004043671653861706,2473.0,25.595644157961942,25.595644157961942,
Wave,Alchichica,4,nvec_20_cuda,22368.090589457144,852548.7094169769,0.09996328609700184,0.0004043671653861706,2473.0,477.95048030494945,477.95048030494945,
Wave,Alchichica,5,nvec_20_cpu,59007353.03603127,2707886743.683534,0.09999590754197732,0.0003238341968911917,3088.0,54.65178566100076,54.65178566100076,
Wave,Alchichica,5,nvec_20_cuda,59007348.930635355,2707886559.7705016,0.09999590754197732,0.0003238341968911917,3088.0,1147.8558910050197,1147.8558910050197,
Wave,Titicaca,1,nvec_20_cpu,1.6302160548158566e-05,1.0508554210514527e-05,0.09996408988282647,0.0014970059880239522,668.0,0.08553127001505345,0.08553127001505345,
Wave,Titicaca,1,nvec_20_cuda,1.6302160548169723e-05,1.0508554211023548e-05,0.09996408988282647,0.0014970059880239522,668.0,1.4710529900039546,1.4710529900039546,
Wave,Titicaca,2,nvec_20_cpu,5.7933259769712184e-06,3.3870076100653043e-06,0.09995509360288407,0.0009389671361502347,1065.0,0.35982142202556133,0.35982142202556133,
Wave,Titicaca,2,nvec_20_cuda,5.793325977022505e-06,3.3870076105088934e-06,0.09995509360288407,0.0009389671361502347,1065.0,9.20509583101375,9.20509583101375,
Wave,Titicaca,3,nvec_20_cpu,3.0321654570298565e-06,1.9459303048484904e-06,0.0999368184652466,0.000693000693000693,1443.0,1.052937415021006,1.052937415021006,
Wave,Titicaca,3,nvec_20_cuda,3.032165458599393e-06,1.9459303061737666e-06,0.0999368184652466,0.000693000693000693,1443.0,26.73356512002647,26.73356512002647,
Wave,Titicaca,4,nvec_20_cpu,0.23833774081326223,5.3557939865236985,0.09999828455210734,0.0005417118093174431,1846.0,1.5001420089975,1.5001420089975,
Wave,Titicaca,4,nvec_20_cuda,0.2383377415536095,5.355794000707148,0.09999828455210734,0.0005417118093174431,1846.0,32.418377256020904,32.418377256020904,
Wave,Titicaca,5,nvec_20_cpu,12.749153332139805,364.9483711095436,0.09997030023867712,0.0004472271914132379,2236.0,3.5113933510147035,3.5113933510147035,
Wave,Titicaca,5,nvec_20_cuda,12.749153228281122,364.9483675521699,0.09997030023867712,0.0004472271914132379,2236.0,67.30773046897957,67.30773046897957,
Wave,Poopo,1,nvec_20_cpu,1.724966077157272e-05,1.3014675372708259e-05,0.0999999999417164,0.0014204545454545455,704.0,0.1503493110067211,0.1503493110067211,
Wave,Poopo,1,nvec_20_cuda,1.724966077174439e-05,1.3014675372185114e-05,0.0999999999417164,0.0014204545454545455,704.0,2.7471743499627337,2.7471743499627337,
Wave,Poopo,2,nvec_20_cpu,5.064785418607597e-06,4.057879724330751e-06,0.09997906528936722,0.0007905138339920949,1265.0,0.8890488889883272,0.8890488889883272,
Wave,Poopo,2,nvec_20_cuda,5.0647854209943746e-06,4.057879719824725e-06,0.09997906528936722,0.0007905138339920949,1265.0,25.93122426397167,25.93122426397167,
Wave,Poopo,3,nvec_20_cpu,2.4617447596300434e-06,2.280477527703675e-06,0.09996245027544229,0.0005512679162072767,1814.0,3.687905581027735,3.687905581027735,
Wave,Poopo,3,nvec_20_cuda,2.4617447653269384e-06,2.280477519985976e-06,0.09996245027544229,0.0005512679162072767,1814.0,80.66698588198051,80.66698588198051,
Wave,Poopo,4,nvec_20_cpu,10856.904266773208,402615.3801432424,0.0999627977214086,0.0004180602006688963,2392.0,5.794906024006195,5.794906024006195,
Wave,Poopo,4,nvec_20_cuda,10856.904796817553,402615.4037071995,0.0999627977214086,0.0004180602006688963,2392.0,116.4968504680437,116.4968504680437,
Wave,Poopo,5,nvec_20_cpu,2673903.2431055573,129759748.49208033,0.0999877662637269,0.0003380662609871535,2958.0,12.217588260013144,12.217588260013144,
Wave,Poopo,5,nvec_20_cuda,2673904.248625431,129759799.24058083,0.0999877662637269,0.0003380662609871535,2958.0,204.5074852440157,204.5074852440157,
Wave,Yuriria,1,nvec_20_cpu,1.4336476180942618e-05,2.587788080315959e-05,0.0999950439249653,0.0013333333333333333,750.0,0.17037216800963506,0.17037216800963506,
Wave,Yuriria,1,nvec_20_cuda,1.4336476181365829e-05,2.5877880808946484e-05,0.0999950439249653,0.0013333333333333333,750.0,3.6170042739831842,3.6170042739831842,
Wave,Yuriria,2,nvec_20_cpu,4.382962850709816e-06,7.443031448377646e-06,0.09995608100449603,0.0007380073800738007,1355.0,1.137918718974106,1.137918718974106,
Wave,Yuriria,2,nvec_20_cuda,4.382962850766258e-06,7.44303149904265e-06,0.09995608100449603,0.0007380073800738007,1355.0,37.38130455400096,37.38130455400096,
