Equation,Dataset,Scale,Config_ID,Time_Mean_RMSE,Final_Step_RMSE,Time_Callable,RMSE
Perturbation,Santa Maria del Oro,3,nvec_20_cpu_upwind_True,,,0.6574343440006487,0.00023311145352919213
Perturbation,Santa Maria del Oro,3,nvec_20_cpu_upwind_False,,,0.6624379379791208,0.00023311145352919213
Perturbation,Santa Maria del Oro,3,nvec_20_cuda_upwind_True,,,1.224579703004565,0.00023311145352921254
Perturbation,Santa Maria del Oro,3,nvec_20_cuda_upwind_False,,,1.2337428129976615,0.00023311145352921254
Perturbation,Balkhash,1,nvec_20_cpu_upwind_True,,,0.006247586978133768,6.155706547388617e-06
Perturbation,Balkhash,1,nvec_20_cpu_upwind_False,,,0.006840943009592593,6.155706547388617e-06
Perturbation,Balkhash,1,nvec_20_cuda_upwind_True,,,0.014735072036273777,6.155706547387074e-06
Perturbation,Balkhash,1,nvec_20_cuda_upwind_False,,,0.014660141954664141,6.155706547387074e-06
Perturbation,Balkhash,2,nvec_20_cpu_upwind_True,,,0.04304998100269586,2.842014458353396e-06
Perturbation,Balkhash,2,nvec_20_cpu_upwind_False,,,0.04155234602512792,2.842014458353396e-06
Perturbation,Balkhash,2,nvec_20_cuda_upwind_True,,,0.056679730012547225,2.8420144583531113e-06
Perturbation,Balkhash,2,nvec_20_cuda_upwind_False,,,0.04239238298032433,2.8420144583531113e-06
Perturbation,Balkhash,3,nvec_20_cpu_upwind_True,,,0.05499888502527028,2.2550388805372862e-05
Perturbation,Balkhash,3,nvec_20_cpu_upwind_False,,,0.056482632004190236,2.2550388805372862e-05
Perturbation,Balkhash,3,nvec_20_cuda_upwind_True,,,0.09195764904143289,2.25503888053748e-05
Perturbation,Balkhash,3,nvec_20_cuda_upwind_False,,,0.08995740703539923,2.25503888053748e-05
Perturbation,Zirahuen,1,nvec_20_cpu_upwind_True,,,0.05094848701264709,2.4200862189550022e-05
Perturbation,Zirahuen,1,nvec_20_cpu_upwind_False,,,0.049902976024895906,2.4200862189550022e-05
Perturbation,Zirahuen,1,nvec_20_cuda_upwind_True,,,0.06562599999597296,2.420086218955111e-05
Perturbation,Zirahuen,1,nvec_20_cuda_upwind_False,,,0.048306205950211734,2.420086218955111e-05
Perturbation,Zirahuen,2,nvec_20_cpu_upwind_True,,,0.1748311499832198,2.3855345973602944e-05
Perturbation,Zirahuen,2,nvec_20_cpu_upwind_False,,,0.1740892959642224,2.3855345973602944e-05
Perturbation,Zirahuen,2,nvec_20_cuda_upwind_True,,,0.20628944202326238,2.3855345973602754e-05
Perturbation,Zirahuen,2,nvec_20_cuda_upwind_False,,,0.20706264302134514,2.3855345973602754e-05
Perturbation,Zirahuen,3,nvec_20_cpu_upwind_True,,,0.3945144729805179,6.0046419339404164e-05
Perturbation,Zirahuen,3,nvec_20_cpu_upwind_False,,,0.39516516600269824,6.0046419339404164e-05
Perturbation,Zirahuen,3,nvec_20_cuda_upwind_True,,,0.5973955529625528,6.004641933940276e-05
Perturbation,Zirahuen,3,nvec_20_cuda_upwind_False,,,0.6041724430397153,6.004641933940276e-05
Perturbation,Alchichica,1,nvec_20_cpu_upwind_True,,,0.07624225999461487,0.00015425165836550707
Perturbation,Alchichica,1,nvec_20_cpu_upwind_False,,,0.08284791198093444,0.00015425165836550707
Perturbation,Alchichica,1,nvec_20_cuda_upwind_True,,,0.1064475430175662,0.00015425165836552022
Perturbation,Alchichica,1,nvec_20_cuda_upwind_False,,,0.08528850600123405,0.00015425165836552022
Perturbation,Alchichica,2,nvec_20_cpu_upwind_True,,,0.32350743300048634,9.834044380502647e-05
Perturbation,Alchichica,2,nvec_20_cpu_upwind_False,,,0.3231921939877793,9.834044380502647e-05
Perturbation,Alchichica,2,nvec_20_cuda_upwind_True,,,0.4781492119655013,9.834044380503021e-05
Perturbation,Alchichica,2,nvec_20_cuda_upwind_False,,,0.47488992899889126,9.834044380503021e-05
Perturbation,Alchichica,3,nvec_20_cpu_upwind_True,,,0.8753895770059898,5.601308749205363e-05
Perturbation,Alchichica,3,nvec_20_cpu_upwind_False,,,0.8166191320051439,5.601308749205363e-05
Perturbation,Alchichica,3,nvec_20_cuda_upwind_True,,,1.3488753999699838,5.601308749197577e-05
Perturbation,Alchichica,3,nvec_20_cuda_upwind_False,,,1.3672971839550883,5.601308749197577e-05
Perturbation,Titicaca,1,nvec_20_cpu_upwind_True,,,0.01599309901939705,6.279324133441324e-05
Perturbation,Titicaca,1,nvec_20_cpu_upwind_False,,,0.014255285961553454,6.279324133441324e-05
Perturbation,Titicaca,1,nvec_20_cuda_upwind_True,,,0.023074570985045284,6.279324133441195e-05
Perturbation,Titicaca,1,nvec_20_cuda_upwind_False,,,0.02084083401132375,6.279324133441195e-05
Perturbation,Titicaca,2,nvec_20_cpu_upwind_True,,,0.06487887800903991,7.892990684485012e-06
Perturbation,Titicaca,2,nvec_20_cpu_upwind_False,,,0.07250642799772322,7.892990684485012e-06
Perturbation,Titicaca,2,nvec_20_cuda_upwind_True,,,0.0691523400018923,7.892990684483288e-06
Perturbation,Titicaca,2,nvec_20_cuda_upwind_False,,,0.06915158900665119,7.892990684483288e-06
Perturbation,Titicaca,3,nvec_20_cpu_upwind_True,,,0.1246185060008429,3.975500365729913e-06
Perturbation,Titicaca,3,nvec_20_cpu_upwind_False,,,0.12151969404658303,3.975500365729913e-06
Perturbation,Titicaca,3,nvec_20_cuda_upwind_True,,,0.14874716300982982,3.975500365728571e-06
Perturbation,Titicaca,3,nvec_20_cuda_upwind_False,,,0.1372301839874126,3.975500365728571e-06
Perturbation,Poopo,1,nvec_20_cpu_upwind_True,,,0.035678196989465505,0.00022335828125372913
Perturbation,Poopo,1,nvec_20_cpu_upwind_False,,,0.02285727602429688,0.00022335828125372913
Perturbation,Poopo,1,nvec_20_cuda_upwind_True,,,0.035799501987639815,0.00022335828125374005
Perturbation,Poopo,1,nvec_20_cuda_upwind_False,,,0.04302997200284153,0.00022335828125374005
Perturbation,Poopo,2,nvec_20_cpu_upwind_True,,,0.09737366496119648,1.6340887723689018e-05
Perturbation,Poopo,2,nvec_20_cpu_upwind_False,,,0.08834022097289562,1.6340887723689018e-05
Perturbation,Poopo,2,nvec_20_cuda_upwind_True,,,0.1468902489868924,1.6340887723690702e-05
Perturbation,Poopo,2,nvec_20_cuda_upwind_False,,,0.12004170601721853,1.6340887723690702e-05
Perturbation,Poopo,3,nvec_20_cpu_upwind_True,,,0.21441085601691157,5.584773191804155e-05
Perturbation,Poopo,3,nvec_20_cpu_upwind_False,,,0.21780109097016975,5.584773191804155e-05
Perturbation,Poopo,3,nvec_20_cuda_upwind_True,,,0.27750394999748096,5.5847731918032586e-05
Perturbation,Poopo,3,nvec_20_cuda_upwind_False,,,0.2764319480047561,5.5847731918032586e-05
Perturbation,Yuriria,1,nvec_20_cpu_upwind_True,,,0.03068176400847733,0.000153498136615638
Perturbation,Yuriria,1,nvec_20_cpu_upwind_False,,,0.042607414012309164,0.000153498136615638
Perturbation,Yuriria,1,nvec_20_cuda_upwind_True,,,0.03678834799211472,0.00015349813661563838
Perturbation,Yuriria,1,nvec_20_cuda_upwind_False,,,0.048612847982440144,0.00015349813661563838
Perturbation,Yuriria,2,nvec_20_cpu_upwind_True,,,0.114067871007137,9.296836151910119e-05
Perturbation,Yuriria,2,nvec_20_cpu_upwind_False,,,0.11269366700435057,9.296836151910119e-05
Perturbation,Yuriria,2,nvec_20_cuda_upwind_True,,,0.14674711099360138,9.29683615191015e-05
Perturbation,Yuriria,2,nvec_20_cuda_upwind_False,,,0.1318490140256472,9.29683615191015e-05
Perturbation,Yuriria,3,nvec_20_cpu_upwind_True,,,0.27303189801750705,6.724376370390215e-05
Perturbation,Yuriria,3,nvec_20_cpu_upwind_False,,,0.2705024880124256,6.724376370390215e-05
Perturbation,Yuriria,3,nvec_20_cuda_upwind_True,,,0.3476767630199902,6.724376370390255e-05
Perturbation,Yuriria,3,nvec_20_cuda_upwind_False,,,0.34721227502450347,6.724376370390255e-05
Perturbation,Erie,1,nvec_20_cpu_upwind_True,,,0.02592042100150138,0.00021334117517118819
Perturbation,Erie,1,nvec_20_cpu_upwind_False,,,0.026866797008551657,0.00021334117517118819
Perturbation,Erie,1,nvec_20_cuda_upwind_True,,,0.03506386000663042,0.00021334117517118846
Perturbation,Erie,1,nvec_20_cuda_upwind_False,,,0.035513638984411955,0.00021334117517118846
Perturbation,Erie,2,nvec_20_cpu_upwind_True,,,0.08599622698966414,0.00011840994356824838
Perturbation,Erie,2,nvec_20_cpu_upwind_False,,,0.08858930499991402,0.00011840994356824838
Perturbation,Erie,2,nvec_20_cuda_upwind_True,,,0.13055194600019604,0.00011840994356825131
Perturbation,Erie,2,nvec_20_cuda_upwind_False,,,0.12977529602358118,0.00011840994356825131
Perturbation,Erie,3,nvec_20_cpu_upwind_True,,,0.2235904930275865,5.38670206861812e-05
Perturbation,Erie,3,nvec_20_cpu_upwind_False,,,0.2227002420113422,5.38670206861812e-05
Perturbation,Erie,3,nvec_20_cuda_upwind_True,,,0.2790810319711454,5.386702068618114e-05
Perturbation,Erie,3,nvec_20_cuda_upwind_False,,,0.2788687850115821,5.386702068618114e-05
Perturbation,Malawi,1,nvec_20_cpu_upwind_True,,,0.009908195992466062,3.5881694160855963e-06
Perturbation,Malawi,1,nvec_20_cpu_upwind_False,,,0.010555633984040469,3.5881694160855963e-06
Perturbation,Malawi,1,nvec_20_cuda_upwind_True,,,0.02265690203057602,3.5881694160846057e-06
Perturbation,Malawi,1,nvec_20_cuda_upwind_False,,,0.02270467096241191,3.5881694160846057e-06
Perturbation,Malawi,2,nvec_20_cpu_upwind_True,,,0.04125713597750291,4.413474866443122e-05
Perturbation,Malawi,2,nvec_20_cpu_upwind_False,,,0.05238425498828292,4.413474866443122e-05
Perturbation,Malawi,2,nvec_20_cuda_upwind_True,,,0.07977106096222997,4.413474866443135e-05
Perturbation,Malawi,2,nvec_20_cuda_upwind_False,,,0.08411939500365406,4.413474866443135e-05
Perturbation,Malawi,3,nvec_20_cpu_upwind_True,,,0.0941936420276761,1.9203505815142198e-05
Perturbation,Malawi,3,nvec_20_cpu_upwind_False,,,0.09478740900522098,1.9203505815142198e-05
Perturbation,Malawi,3,nvec_20_cuda_upwind_True,,,0.14712037798017263,1.9203505815142967e-05
Perturbation,Malawi,3,nvec_20_cuda_upwind_False,,,0.14599629997974262,1.9203505815142967e-05
Perturbation,Zempoala,1,nvec_20_cpu_upwind_True,,,0.020308749983087182,0.00016229007159332626
Perturbation,Zempoala,1,nvec_20_cpu_upwind_False,,,0.017636153963394463,0.00016229007159332626
Perturbation,Zempoala,1,nvec_20_cuda_upwind_True,,,0.03231914900243282,0.000162290071593322
Perturbation,Zempoala,1,nvec_20_cuda_upwind_False,,,0.03137364500435069,0.000162290071593322
Perturbation,Zempoala,2,nvec_20_cpu_upwind_True,,,0.07772260101046413,0.0001122778251781584
Perturbation,Zempoala,2,nvec_20_cpu_upwind_False,,,0.07674894400406629,0.0001122778251781584
Perturbation,Zempoala,2,nvec_20_cuda_upwind_True,,,0.10517310601426288,0.00011227782517815477
Perturbation,Zempoala,2,nvec_20_cuda_upwind_False,,,0.11682136700255796,0.00011227782517815477
Perturbation,Zempoala,3,nvec_20_cpu_upwind_True,,,0.16048357199179009,4.8932443298992964e-05
Perturbation,Zempoala,3,nvec_20_cpu_upwind_False,,,0.1606794359977357,4.8932443298992964e-05
Perturbation,Zempoala,3,nvec_20_cuda_upwind_True,,,0.2414710310404189,4.893244329898227e-05
Perturbation,Zempoala,3,nvec_20_cuda_upwind_False,,,0.24020794400712475,4.893244329898227e-05
Heat,Cuitzeo,1,nvec_20_cpu,3.081604177353723e-07,2.5099881021433e-08,0.31995966099202633,
Heat,Cuitzeo,1,nvec_20_cuda,3.0816041773535637e-07,2.509988102145568e-08,11.78042846597964,
Heat,Cuitzeo,2,nvec_20_cpu,4.317080306288037e-08,3.574144453352218e-09,1.3491910299635492,
Heat,Cuitzeo,2,nvec_20_cuda,4.3170803063137263e-08,3.5741444533707027e-09,39.489547374018,
Heat,Cuitzeo,3,nvec_20_cpu,2.9389056914097513e-08,2.450786314670841e-09,4.421081084990874,
Heat,Cuitzeo,3,nvec_20_cuda,2.9389056914309053e-08,2.4507863146861588e-09,100.14650717197219,
Heat,Catemaco,1,nvec_20_cpu,1.6283829085398537e-06,1.473748035864152e-07,0.4078454610425979,
Heat,Catemaco,1,nvec_20_cuda,1.6283829085391886e-06,1.4737480358631156e-07,14.865518679958768,
Heat,Catemaco,2,nvec_20_cpu,2.0763539997647029e-07,2.0762538646035828e-08,2.014290547987912,
Heat,Catemaco,2,nvec_20_cuda,2.0763539997790352e-07,2.0762538646191235e-08,64.29861897102091,
Heat,Catemaco,3,nvec_20_cpu,7.017378402819421e-08,6.574148972690927e-09,6.668876657960936,
Heat,Catemaco,3,nvec_20_cuda,7.017378402959566e-08,6.57414897285129e-09,138.73252800200135,
Heat,Caspio,1,nvec_20_cpu,1.4080792814971355e-06,1.1993607998653913e-07,0.22206072200788185,
Heat,Caspio,1,nvec_20_cuda,1.4080792814992508e-06,1.1993607998677172e-07,8.608127634972334,
Heat,Caspio,2,nvec_20_cpu,1.849067667251213e-07,1.6021840128938675e-08,0.8218972510076128,
Heat,Caspio,2,nvec_20_cuda,1.8490676672616836e-07,1.6021840129035052e-08,31.019228101999033,
Heat,Caspio,3,nvec_20_cpu,6.586646749533606e-08,5.719611490538976e-09,2.4543028970365413,
Heat,Caspio,3,nvec_20_cuda,6.586646749637768e-08,5.7196114906425395e-09,76.82200088002719,
Heat,Metztitlán,1,nvec_20_cpu,9.407764564642673e-07,7.559358869666417e-08,0.18677974498132244,
Heat,Metztitlán,1,nvec_20_cuda,9.407764564642567e-07,7.559358869666996e-08,5.080751822970342,
Heat,Metztitlán,2,nvec_20_cpu,8.381216104414872e-08,6.662485411674666e-09,0.6462556710466743,
Heat,Metztitlán,2,nvec_20_cuda,8.38121610441715e-08,6.6624854116772305e-09,19.63714834698476,
Heat,Metztitlán,3,nvec_20_cpu,2.5496213600376245e-08,2.0603859337218057e-09,1.5915412590256892,
Heat,Metztitlán,3,nvec_20_cuda,2.549621360035995e-08,2.0603859337199665e-09,45.10688633803511,
Heat,Ness,1,nvec_20_cpu,2.389048081515619e-08,1.861475613957572e-09,0.13761955802328885,
Heat,Ness,1,nvec_20_cuda,2.3890480815163738e-08,1.8614756139593182e-09,3.825220406986773,
Heat,Ness,2,nvec_20_cpu,3.5336379468394736e-09,2.75236723711319e-10,0.40395935002015904,
Heat,Ness,2,nvec_20_cuda,3.5336379468367364e-09,2.752367237092361e-10,17.865653746004682,
Heat,Ness,3,nvec_20_cpu,2.3402161899706092e-09,1.826867359473998e-10,0.8516555110109039,
Heat,Ness,3,nvec_20_cuda,2.340216189970679e-09,1.8268673595089126e-10,30.723708968027495,
Heat,Huron,1,nvec_20_cpu,1.2605781406791484e-06,1.0261561522194525e-07,0.2378053130232729,
Heat,Huron,1,nvec_20_cuda,1.2605781406789972e-06,1.026156152219401e-07,6.008848468016367,
Heat,Huron,2,nvec_20_cpu,1.555299013687765e-07,1.2808549825270546e-08,0.7795505519607104,
Heat,Huron,2,nvec_20_cuda,1.5552990136881006e-07,1.2808549825281726e-08,21.974507634004112,
Heat,Huron,3,nvec_20_cpu,3.4734623646904686e-08,2.8197294094537405e-09,2.215489908994641,
Heat,Huron,3,nvec_20_cuda,3.4734623647014735e-08,2.819729409460898e-09,56.705840573005844,
Heat,Chapala,1,nvec_20_cpu,3.015408711397449e-07,2.472626369775265e-08,0.2745620019850321,
Heat,Chapala,1,nvec_20_cuda,3.01540871139819e-07,2.4726263697743966e-08,10.45109261298785,
Heat,Chapala,2,nvec_20_cpu,4.5847941351694345e-08,3.804569203547647e-09,1.1615910250111483,
Heat,Chapala,2,nvec_20_cuda,4.5847941351712074e-08,3.804569203539025e-09,39.721261094964575,
Heat,Chapala,3,nvec_20_cpu,2.1055508180087485e-08,1.743545171165823e-09,3.6415815600194037,
Heat,Chapala,3,nvec_20_cuda,2.1055508180090304e-08,1.7435451711659055e-09,93.17220896697836,
Heat,Ladoga,1,nvec_20_cpu,6.070796476727763e-07,5.2441492738969216e-08,0.4321462329826318,
Heat,Ladoga,1,nvec_20_cuda,6.070796476734618e-07,5.244149273903037e-08,15.503481869003735,
Heat,Ladoga,2,nvec_20_cpu,6.449941377100325e-08,5.425097618665289e-09,2.2760577269946225,
Heat,Ladoga,2,nvec_20_cuda,6.449941377231797e-08,5.42509761877452e-09,65.32150286302203,
Heat,Ladoga,3,nvec_20_cpu,2.4857186650136554e-08,2.144948284667658e-09,7.408174563955981,
Heat,Ladoga,3,nvec_20_cuda,2.4857186650744757e-08,2.14494828473262e-09,157.21935912396293,
Heat,Patzcuaro,1,nvec_20_cpu,8.284389415835424e-07,6.713056557077505e-08,0.24260220100404695,
Heat,Patzcuaro,1,nvec_20_cuda,8.284389415834888e-07,6.713056557078156e-08,6.982475800032262,
Heat,Patzcuaro,2,nvec_20_cpu,9.53020100140145e-08,7.758342406712492e-09,0.8076042850152589,
Heat,Patzcuaro,2,nvec_20_cuda,9.530201001430856e-08,7.758342406741564e-09,24.72883035603445,
Heat,Patzcuaro,3,nvec_20_cpu,3.2942188552592686e-08,2.7237176398983358e-09,2.1824666219763458,
Heat,Patzcuaro,3,nvec_20_cuda,3.294218855266643e-08,2.7237176399144133e-09,54.613352657994255,
Heat,Baikal,1,nvec_20_cpu,9.84245785150449e-08,7.691145831998949e-09,0.18111567001324147,
Heat,Baikal,1,nvec_20_cuda,9.842457851503359e-08,7.691145832000328e-09,4.561427611974068,
Heat,Baikal,2,nvec_20_cpu,1.3013492268556829e-08,1.0192775597967225e-09,0.5662714230129495,
Heat,Baikal,2,nvec_20_cuda,1.3013492268547248e-08,1.0192775597952787e-09,16.52998590201605,
Heat,Baikal,3,nvec_20_cpu,6.120424913553532e-09,4.811392224880569e-10,1.2926733790081926,
Heat,Baikal,3,nvec_20_cuda,6.120424913532209e-09,4.811392224859902e-10,38.11265013902448,
Heat,Santa Maria del Oro,1,nvec_20_cpu,1.3403838041093573e-06,1.252727956763432e-07,0.7504035370075144,
Heat,Santa Maria del Oro,1,nvec_20_cuda,1.340383804109627e-06,1.2527279567664667e-07,26.459933308011387,
Heat,Santa Maria del Oro,2,nvec_20_cpu,1.602052316767714e-07,1.5290783601933278e-08,5.369510174030438,
Heat,Santa Maria del Oro,2,nvec_20_cuda,1.6020523168153882e-07,1.5290783602461453e-08,124.46368928201264,
Heat,Santa Maria del Oro,3,nvec_20_cpu,6.196587735535762e-08,6.728267195751054e-09,15.022227759996895,
Heat,Santa Maria del Oro,3,nvec_20_cuda,6.196587735661531e-08,6.728267195653503e-09,325.7264369110344,
Heat,Balkhash,1,nvec_20_cpu,2.3700279993431258e-07,1.8580140555327257e-08,0.140839665022213,
Heat,Balkhash,1,nvec_20_cuda,2.3700279993439162e-07,1.8580140555337802e-08,3.3760310339857824,
Heat,Balkhash,2,nvec_20_cpu,3.3487540773408044e-08,2.6225176188311552e-09,0.3863793559721671,
Heat,Balkhash,2,nvec_20_cuda,3.34875407733941e-08,2.6225176188299604e-09,9.249737931997515,
Heat,Balkhash,3,nvec_20_cpu,1.3423150703654173e-08,1.0614453002671957e-09,0.7539185670320876,
Heat,Balkhash,3,nvec_20_cuda,1.3423150703660295e-08,1.0614453002699773e-09,21.875521947978996,
Heat,Zirahuen,1,nvec_20_cpu,9.717859391371326e-07,8.387082399809275e-08,0.47161670302739367,
Heat,Zirahuen,1,nvec_20_cuda,9.717859391360952e-07,8.387082399799587e-08,18.159662075981032,
Heat,Zirahuen,2,nvec_20_cpu,1.1457414770645833e-07,1.0491194835715975e-08,2.755286781990435,
Heat,Zirahuen,2,nvec_20_cuda,1.1457414770685165e-07,1.049119483576141e-08,73.15252741699805,
Heat,Zirahuen,3,nvec_20_cpu,4.355112688098137e-08,4.448694226077236e-09,8.17728421697393,
Heat,Zirahuen,3,nvec_20_cuda,4.355112688118854e-08,4.448694226092577e-09,202.46662916097557,
Heat,Alchichica,1,nvec_20_cpu,1.0670828860741544e-06,9.834596426231836e-08,0.8748605150030926,
Heat,Alchichica,1,nvec_20_cuda,1.0670828860748007e-06,9.834596426245639e-08,34.45694832399022,
Heat,Alchichica,2,nvec_20_cpu,1.497256220890802e-07,1.943117272858968e-08,6.765677806979511,
Heat,Alchichica,2,nvec_20_cuda,1.4972562209191264e-07,1.9431172728533517e-08,154.69976578099886,
Heat,Alchichica,3,nvec_20_cpu,5.426486464177306e-08,5.783461822352811e-09,18.53099839895731,
Heat,Alchichica,3,nvec_20_cuda,5.4264864640670555e-08,5.7834618217441674e-09,403.34346856101183,
Heat,Titicaca,1,nvec_20_cpu,1.1898182352900103e-06,9.737165668261707e-08,0.18770217598648742,
Heat,Titicaca,1,nvec_20_cuda,1.189818235290515e-06,9.737165668267237e-08,5.126161833992228,
Heat,Titicaca,2,nvec_20_cpu,1.2086046114619965e-07,9.781392537263292e-09,0.5785422410117462,
Heat,Titicaca,2,nvec_20_cuda,1.2086046114664042e-07,9.781392537316044e-09,19.097171828965656,
Heat,Titicaca,3,nvec_20_cpu,3.9548768761055905e-08,3.295470100185436e-09,1.3488802450010553,
Heat,Titicaca,3,nvec_20_cuda,3.954876876183647e-08,3.295470100251276e-09,37.81222489499487,
Heat,Poopo,1,nvec_20_cpu,5.466609344501174e-07,4.411604099650442e-08,0.29766870697494596,
Heat,Poopo,1,nvec_20_cuda,5.466609344500485e-07,4.411604099649187e-08,9.091713159985375,
Heat,Poopo,2,nvec_20_cpu,5.698904223742369e-08,4.693646369268428e-09,1.1832190690329298,
Heat,Poopo,2,nvec_20_cuda,5.6989042237570476e-08,4.693646369272659e-09,41.98755153402453,
Heat,Poopo,3,nvec_20_cpu,2.242028883713594e-08,1.9022067470460677e-09,3.8882324830046855,
Heat,Poopo,3,nvec_20_cuda,2.2420288837434923e-08,1.9022067470800665e-09,90.01496247196337,
Heat,Yuriria,1,nvec_20_cpu,5.449819825843772e-07,4.682020973668334e-08,0.34651818400016055,
Heat,Yuriria,1,nvec_20_cuda,5.449819825848118e-07,4.6820209736730215e-08,13.563130310038105,
Heat,Yuriria,2,nvec_20_cpu,7.461051878465587e-08,6.530184333874819e-09,1.4052120909909718,
Heat,Yuriria,2,nvec_20_cuda,7.461051878641951e-08,6.5301843340592705e-09,56.20268087298609,
Heat,Yuriria,3,nvec_20_cpu,3.589348170696356e-08,3.1995626612716913e-09,4.705854917992838,
Heat,Yuriria,3,nvec_20_cuda,3.5893481708982466e-08,3.199562661454068e-09,141.67532697098795,
Heat,Erie,1,nvec_20_cpu,1.8048670830645077e-07,1.4577581214844177e-08,0.3433512579649687,
Heat,Erie,1,nvec_20_cuda,1.80486708306543e-07,1.4577581214860919e-08,13.576397165015806,
Heat,Erie,2,nvec_20_cpu,2.975862265255588e-08,2.42125507321142e-09,1.2407878039521165,
Heat,Erie,2,nvec_20_cuda,2.9758622652591645e-08,2.421255073202842e-09,51.617522836022545,
Heat,Erie,3,nvec_20_cpu,1.845266179869619e-08,1.5122263043637925e-09,4.239384571032133,
Heat,Erie,3,nvec_20_cuda,1.8452661798754168e-08,1.5122263043679691e-09,93.93092472001445,
Heat,Malawi,1,nvec_20_cpu,1.0082121707853629e-07,7.905083420665096e-09,0.1994987219804898,
Heat,Malawi,1,nvec_20_cuda,1.0082121707853867e-07,7.905083420661528e-09,6.278347590996418,
Heat,Malawi,2,nvec_20_cpu,1.1577131355271609e-08,9.077292892359866e-10,0.6997725259861909,
Heat,Malawi,2,nvec_20_cuda,1.1577131355261034e-08,9.077292892367175e-10,21.88863074098481,
Heat,Malawi,3,nvec_20_cpu,5.7216448223961095e-09,4.5083465586844316e-10,1.6786603489890695,
Heat,Malawi,3,nvec_20_cuda,5.721644822389881e-09,4.508346558648754e-10,47.83471681398805,
Heat,Zempoala,1,nvec_20_cpu,4.936472851516532e-07,4.000140379356732e-08,0.2577139809727669,
Heat,Zempoala,1,nvec_20_cuda,4.936472851515724e-07,4.000140379356245e-08,9.19648458698066,
Heat,Zempoala,2,nvec_20_cpu,4.707378041286521e-08,3.818239187689706e-09,0.9986166030284949,
Heat,Zempoala,2,nvec_20_cuda,4.707378041297616e-08,3.818239187695309e-09,35.98383988003479,
Heat,Zempoala,3,nvec_20_cpu,1.995578349576929e-08,1.6459007229252738e-09,2.8476174540119246,
Heat,Zempoala,3,nvec_20_cuda,1.99557834961747e-08,1.6459007229605354e-09,86.33908960002009,
Poisson,Cuitzeo,1,nvec_20_cpu,,,0.05546019098255783,2.0612526609362885e-06
Poisson,Cuitzeo,1,nvec_20_cuda,,,0.06948026502504945,2.061252623072746e-06
Poisson,Cuitzeo,2,nvec_20_cpu,,,0.20270694902865216,1.7352710299520984e-07
Poisson,Cuitzeo,2,nvec_20_cuda,,,0.24559384398162365,1.7352705902367949e-07
Poisson,Cuitzeo,3,nvec_20_cpu,,,0.5241831809980795,1.938391428106299e-07
Poisson,Cuitzeo,3,nvec_20_cuda,,,0.5612724599777721,1.9383898147543708e-07
Poisson,Catemaco,1,nvec_20_cpu,,,0.08994481101399288,1.8187014058967644e-05
Poisson,Catemaco,1,nvec_20_cuda,,,0.09348211000906304,1.8187014040819347e-05
Poisson,Catemaco,2,nvec_20_cpu,,,0.3063592110411264,2.5818724883960666e-06
Poisson,Catemaco,2,nvec_20_cuda,,,0.32627160800620914,2.5818725501508985e-06
Poisson,Catemaco,3,nvec_20_cpu,,,0.6652685750159435,3.0626612210094744e-07
Poisson,Catemaco,3,nvec_20_cuda,,,0.8357554259710014,3.0626575796650844e-07
Poisson,Caspio,1,nvec_20_cpu,,,0.03842871799133718,7.045025221734907e-06
Poisson,Caspio,1,nvec_20_cuda,,,0.04797594901174307,7.045025239381062e-06
Poisson,Caspio,2,nvec_20_cpu,,,0.14904902002308518,1.2059444911557415e-06
Poisson,Caspio,2,nvec_20_cuda,,,0.1792018699925393,1.2059444945344039e-06
Poisson,Caspio,3,nvec_20_cpu,,,0.33300378697458655,1.6083498754843475e-07
Poisson,Caspio,3,nvec_20_cuda,,,0.3654918530373834,1.6083538507344005e-07
Poisson,Metztitlán,1,nvec_20_cpu,,,0.03314307902473956,6.98914840263648e-06
Poisson,Metztitlán,1,nvec_20_cuda,,,0.049287455971352756,6.989148407777658e-06
Poisson,Metztitlán,2,nvec_20_cpu,,,0.12535158300306648,6.988704943768096e-07
Poisson,Metztitlán,2,nvec_20_cuda,,,0.14957730495370924,6.988704531341185e-07
Poisson,Metztitlán,3,nvec_20_cpu,,,0.28584023303119466,1.495105414376196e-07
Poisson,Metztitlán,3,nvec_20_cuda,,,0.2882250719703734,1.4951042822296187e-07
Poisson,Ness,1,nvec_20_cpu,,,0.026287980028428137,1.935715385115026e-07
Poisson,Ness,1,nvec_20_cuda,,,0.0287221209728159,1.935715436173775e-07
Poisson,Ness,2,nvec_20_cpu,,,0.08674240700202063,2.1953898012415084e-08
Poisson,Ness,2,nvec_20_cuda,,,0.09130917699076235,2.195387927122115e-08
Poisson,Ness,3,nvec_20_cpu,,,0.14037464797729626,1.480281996654291e-08
Poisson,Ness,3,nvec_20_cuda,,,0.19205712102120742,1.4802733028568581e-08
Poisson,Huron,1,nvec_20_cpu,,,0.05756363499676809,1.104378106015952e-05
Poisson,Huron,1,nvec_20_cuda,,,0.07322005095193163,1.104378106740043e-05
Poisson,Huron,2,nvec_20_cpu,,,0.1515369809931144,1.6936765635201282e-06
Poisson,Huron,2,nvec_20_cuda,,,0.1755080390139483,1.6936766115556629e-06
Poisson,Huron,3,nvec_20_cpu,,,0.3050979890394956,3.12574864676881e-07
Poisson,Huron,3,nvec_20_cuda,,,0.3887264559743926,3.125748598522107e-07
