x,y,region
0.43768115942028984,0.8579710144927536,1
0.43623188405797103,0.8565217391304348,1
0.43478260869565216,0.8565217391304348,1
0.4318840579710145,0.8536231884057971,1
0.43043478260869567,0.8536231884057971,1
0.4289855072463768,0.8521739130434782,1
0.42028985507246375,0.8521739130434782,1
0.41884057971014493,0.8536231884057971,1
0.41739130434782606,0.8521739130434782,1
0.4144927536231884,0.8521739130434782,1
0.41304347826086957,0.8507246376811595,1
0.4115942028985507,0.8521739130434782,1
0.4072463768115942,0.8521739130434782,1
0.4057971014492754,0.8507246376811595,1
0.4043478260869565,0.8507246376811595,1
0.4028985507246377,0.8492753623188405,1
0.4,0.8492753623188405,1
0.39855072463768115,0.8478260869565217,1
0.39710144927536234,0.8478260869565217,1
0.39565217391304347,0.846376811594203,1
0.39420289855072466,0.846376811594203,1
0.3927536231884058,0.8449275362318841,1
0.391304347826087,0.8449275362318841,1
0.3884057971014493,0.8420289855072464,1
0.3869565217391304,0.8420289855072464,1
0.3782608695652174,0.8333333333333333,1
0.3782608695652174,0.8304347826086957,1
0.37681159420289856,0.8289855072463768,1
0.37681159420289856,0.8260869565217391,1
0.372463768115942,0.8217391304347826,1
0.3710144927536232,0.8217391304347826,1
0.3695652173913043,0.8202898550724638,1
0.3652173913043478,0.8202898550724638,1
0.36376811594202896,0.8188405797101449,1
0.36231884057971014,0.8188405797101449,1
0.35942028985507246,0.8159420289855073,1
0.35942028985507246,0.8144927536231884,1
0.35797101449275365,0.8130434782608695,1
0.3565217391304348,0.8130434782608695,1
0.35507246376811596,0.8115942028985508,1
0.35507246376811596,0.808695652173913,1
0.3536231884057971,0.8072463768115942,1
0.3536231884057971,0.8057971014492754,1
0.3521739130434783,0.8043478260869565,1
0.3521739130434783,0.8028985507246377,1
0.3536231884057971,0.8014492753623189,1
0.3536231884057971,0.7985507246376812,1
0.3521739130434783,0.7971014492753623,1
0.3521739130434783,0.7956521739130435,1
0.3492753623188406,0.7927536231884058,1
0.3492753623188406,0.7869565217391304,1
0.34782608695652173,0.7855072463768117,1
0.34782608695652173,0.7840579710144927,1
0.3463768115942029,0.782608695652174,1
0.34492753623188405,0.782608695652174,1
0.34347826086956523,0.7811594202898551,1
0.34202898550724636,0.7811594202898551,1
0.34202898550724636,0.7710144927536232,1
0.34347826086956523,0.7695652173913043,1
0.34492753623188405,0.7695652173913043,1
0.3463768115942029,0.7710144927536232,1
0.34782608695652173,0.7710144927536232,1
0.3492753623188406,0.7724637681159421,1
0.3507246376811594,0.7710144927536232,1
0.3521739130434783,0.7710144927536232,1
0.35507246376811596,0.7681159420289855,1
0.35507246376811596,0.763768115942029,1
0.3565217391304348,0.7623188405797101,1
0.3565217391304348,0.7550724637681159,1
0.35797101449275365,0.7536231884057971,1
0.35797101449275365,0.746376811594203,1
