x,y,region,classification
0.0,0.32798833997876353,1,boundary
0.00019607806369720292,0.33029263282393057,1,boundary
0.00039215612739440585,0.3325969256690976,1,boundary
0.0004801499506606702,0.32570098293314736,1,boundary
0.0005882341910916088,0.33490121851426463,1,boundary
0.0009602999013213404,0.32341362588753114,1,boundary
0.0011085847742841823,0.337182276493045,1,boundary
0.0014404498519820107,0.321126268841915,1,boundary
0.0017245217389454779,0.31880818817951756,1,boundary
0.0016289353574767559,0.3394633344718254,1,boundary
0.0020085936259089453,0.3164901075171202,1,boundary
0.0021492859406693292,0.3417443924506058,1,boundary
0.0022926655128724127,0.307084250565496,1,boundary
0.0022926655128724127,0.3094468426619049,1,boundary
0.0022926655128724127,0.31180943475831385,1,boundary
0.0022926655128724127,0.3141720268547228,1,boundary
0.0031448811737628144,0.3048551927711217,1,boundary
0.00333336667925756,0.3439214500605739,1,boundary
0.003997096834653217,0.30262613497674745,1,boundary
0.00451744741784579,0.34609850767054207,1,boundary
0.004849312495543618,0.3003970771823732,1,boundary
0.00570152815643402,0.3482755652805102,1,boundary
0.005832301000674875,0.2981885102816567,1,boundary
0.006815289505806131,0.2959799433809403,1,boundary
0.007283353373693546,0.34983923539180145,1,boundary
0.007798278010937388,0.29377137648022383,1,boundary
0.00886517859095307,0.3514029055030928,1,boundary
0.009386662373374417,0.2918989202308233,1,boundary
0.010447003808212596,0.35296657561438405,1,boundary
0.010975046735811447,0.29002646398142284,1,boundary
0.011216630582583407,0.3511025345054596,1,boundary
0.011419637323134866,0.28223267576048067,1,boundary
0.011800901914839403,0.2842064530843279,1,boundary
0.011931304598369894,0.2800990439833088,1,boundary
0.011986257356954216,0.34923849339653507,1,boundary
0.01244297187360492,0.27796541220613696,1,boundary
0.01218216650654394,0.2861802304081751,1,boundary
0.012563431098248477,0.2881540077320223,1,boundary
0.012954639148839948,0.2758317804289651,1,boundary
0.014029369934263647,0.3506042434627873,1,boundary
0.014302354751620977,0.2742710109109615,1,boundary
0.014876184199269773,0.40239508394602735,1,boundary
0.015650070354402003,0.27271024139295785,1,boundary
0.015609558655998442,0.40448224576192043,1,boundary
0.016072482511573078,0.35196999352903946,1,boundary
0.01634293311272711,0.40656940757781357,1,boundary
0.016962823392639798,0.4033665245065447,1,boundary
0.016997785957183032,0.27114947187495425,1,boundary
0.01707630756945578,0.40865656939370665,1,boundary
0.017911575055507372,0.35297161985473985,1,boundary
0.01834550155996406,0.26958870235695065,1,boundary
0.01852338663913491,0.41067179223731276,1,boundary
0.01904946258600982,0.40433796506706204,1,boundary
0.019750667599441666,0.35397324618044024,1,boundary
0.02001323066757924,0.26775472781445353,1,boundary
0.019970465708814042,0.4126870150809188,1,boundary
0.021136101779379843,0.4053094056275794,1,boundary
0.021417544778493173,0.41470223792452493,1,boundary
0.02168095977519442,0.26592075327195647,1,boundary
0.02158976014337596,0.3549748725061406,1,boundary
0.022144382197372935,0.41695094132834465,1,boundary
0.022871219616252696,0.4191996447321644,1,boundary
0.023348688882809596,0.26408677872945935,1,boundary
0.023222740972749865,0.40628084618809673,1,boundary
0.023679551875445463,0.3565661858174014,1,boundary
0.023598057035132458,0.37127505193924054,1,boundary
0.023598057035132458,0.42144834813598414,1,boundary
0.023930010726818957,0.2619672709985511,1,boundary
0.02394742887036443,0.3675915576649069,1,boundary
0.023772742952748442,0.3694333048020737,1,boundary
0.024122114787980414,0.3657498105277401,1,boundary
0.024166200809059395,0.4237219173643699,1,boundary
0.024450272696022856,0.43522329780833363,1,boundary
0.024511332570828322,0.25984776326764286,1,boundary
0.024734344582986328,0.42599548659275577,1,boundary
0.024734344582986324,0.43290521714593627,1,boundary
0.025018416469949796,0.4305871364835389,1,boundary
0.025092654414837684,0.2577282555367346,1,boundary
0.02507258611928113,0.4052578208184246,1,boundary
0.025367788305181764,0.36374947783180106,1,boundary
0.02530248835691326,0.3731293247047761,1,boundary
0.025302488356913264,0.42826905582114155,1,boundary
0.025769343607514962,0.3581574991286622,1,boundary
0.025739775207744023,0.4369329378444914,1,boundary
0.02662456265266374,0.25619634729890856,1,boundary
0.026613461822383114,0.361749145135862,1,boundary
0.027006919678694067,0.3749835974703117,1,boundary
0.026922431265812397,0.4042347954487524,1,boundary
0.027029277719465193,0.4386425778806492,1,boundary
0.027859135339584465,0.35974881243992296,1,boundary
0.028156470890489796,0.2546644390610825,1,boundary
0.028491041387176664,0.38342602979314033,1,boundary
0.02831878023118636,0.44035221791680695,1,boundary
0.02871135100047487,0.37683787023584725,1,boundary
0.028637914462708802,0.37903392342161163,1,boundary
0.02856447792494273,0.38122997660737595,1,boundary
0.028772276412343666,0.40321177007908027,1,boundary
0.029688379128315855,0.25313253082325643,1,boundary
0.029772474803535745,0.44180591248915635,1,boundary
0.030042405344157974,0.3855455375240486,1,boundary
0.03062212155887493,0.40218874470940813,1,boundary
0.03122028736614191,0.25160062258543037,1,boundary
0.031226169375885134,0.4432596070615057,1,boundary
0.03159376930113929,0.3876650452549568,1,boundary
0.031789290602883075,0.2493271880269084,1,boundary
0.03206191415627832,0.4007328718263253,1,boundary
0.03235829383962424,0.24705375346838646,1,boundary
0.032679863948234515,0.4447133016338551,1,boundary
0.03292729707636541,0.24478031890986449,1,boundary
0.033145133258120595,0.38978455298586506,1,boundary
0.033501706753681706,0.3992769989432424,1,boundary
0.034223852821576556,0.39197811971626895,1,boundary
0.034133558520583904,0.4461669962062045,1,boundary
0.034667096439757725,0.24306084351189652,1,boundary
0.0349414993510851,0.39782112606015957,1,boundary
0.035302572385032524,0.39417168644667283,1,boundary
0.03620376700439127,0.4467289295631806,1,boundary
0.036406895803150034,0.24134136811392853,1,boundary
0.036381291948488485,0.3963652531770767,1,boundary
0.03814669516654235,0.23962189271596057,1,boundary
0.038273975488198636,0.44729086292015674,1,boundary
0.04004893742947749,0.23859388488343114,1,boundary
0.04034418397200601,0.44785279627713287,1,boundary
0.04195117969241263,0.23756587705090174,1,boundary
0.042414392455813375,0.448414729634109,1,boundary
0.04385342195534777,0.23653786921837233,1,boundary
0.04467974808247889,0.44920560557448935,1,boundary
0.04575566421828291,0.2355098613858429,1,boundary
0.0469451037091444,0.4499964815148697,1,boundary
0.0474600955400637,0.19364534380752932,1,boundary
0.0474985509491245,0.23403981962624745,1,boundary
0.048750830400576976,0.1956194814230568,1,boundary
0.04924143767996609,0.232569777866652,1,boundary
0.049210459335809906,0.45078735745525006,1,boundary
